data,algorithm,split,source_row,y_pred
feature selected,PyTorch_TabularMLP,Train,531,0.7456779479980469
feature selected,PyTorch_TabularMLP,Train,165,3.2925453186035156
feature selected,PyTorch_TabularMLP,Train,474,3.568958282470703
feature selected,PyTorch_TabularMLP,Train,409,2.1406021118164062
feature selected,PyTorch_TabularMLP,Train,627,126.8353271484375
feature selected,PyTorch_TabularMLP,Train,567,111.21302795410156
feature selected,PyTorch_TabularMLP,Train,280,30.247337341308594
feature selected,PyTorch_TabularMLP,Train,82,65.76325225830078
feature selected,PyTorch_TabularMLP,Train,605,11.569904327392578
feature selected,PyTorch_TabularMLP,Train,350,10.020225524902344
feature selected,PyTorch_TabularMLP,Train,470,2.3967323303222656
feature selected,PyTorch_TabularMLP,Train,446,2.103973388671875
feature selected,PyTorch_TabularMLP,Train,541,1.2247428894042969
feature selected,PyTorch_TabularMLP,Train,96,15.244056701660156
feature selected,PyTorch_TabularMLP,Train,444,1.6645011901855469
feature selected,PyTorch_TabularMLP,Train,154,30.21853256225586
feature selected,PyTorch_TabularMLP,Train,582,195.68356323242188
feature selected,PyTorch_TabularMLP,Train,140,5.838714599609375
feature selected,PyTorch_TabularMLP,Train,125,8.163326263427734
feature selected,PyTorch_TabularMLP,Train,60,33.52747344970703
feature selected,PyTorch_TabularMLP,Train,52,47.0958252
feature selected,PyTorch_TabularMLP,Train,560,18.590789794921875
feature selected,PyTorch_TabularMLP,Train,225,111.23890686035156
feature selected,PyTorch_TabularMLP,Train,287,16.110904693603516
feature selected,PyTorch_TabularMLP,Train,403,234.20684814453125
feature selected,PyTorch_TabularMLP,Train,158,89.24778747558594
feature selected,PyTorch_TabularMLP,Train,389,58.24375534057617
feature selected,PyTorch_TabularMLP,Train,250,34.168087005615234
feature selected,PyTorch_TabularMLP,Train,361,7.204082489013672
feature selected,PyTorch_TabularMLP,Train,234,1.1450309753417969
feature selected,PyTorch_TabularMLP,Train,457,1.0303573608398438
feature selected,PyTorch_TabularMLP,Train,66,76.66698455810547
feature selected,PyTorch_TabularMLP,Train,523,1.9133224487304688
feature selected,PyTorch_TabularMLP,Train,639,5.126270294189453
feature selected,PyTorch_TabularMLP,Train,390,236.81915283203125
feature selected,PyTorch_TabularMLP,Train,369,13.188709259033203
feature selected,PyTorch_TabularMLP,Train,360,10.775508880615234
feature selected,PyTorch_TabularMLP,Train,215,61.36802673339844
feature selected,PyTorch_TabularMLP,Train,98,15.35280990600586
feature selected,PyTorch_TabularMLP,Train,207,61.36802673339844
feature selected,PyTorch_TabularMLP,Train,464,2.1746673583984375
feature selected,PyTorch_TabularMLP,Train,208,74.33854675292969
feature selected,PyTorch_TabularMLP,Train,538,0.5021400451660156
feature selected,PyTorch_TabularMLP,Train,276,25.83340835571289
feature selected,PyTorch_TabularMLP,Train,264,28.137727737426758
feature selected,PyTorch_TabularMLP,Train,214,30.279682159423828
feature selected,PyTorch_TabularMLP,Train,169,5.805644989013672
feature selected,PyTorch_TabularMLP,Train,668,12.357734680175781
feature selected,PyTorch_TabularMLP,Train,284,16.684673309326172
feature selected,PyTorch_TabularMLP,Train,168,5.018627166748047
feature selected,PyTorch_TabularMLP,Train,293,212.22879028320312
feature selected,PyTorch_TabularMLP,Train,448,2.2985687255859375
feature selected,PyTorch_TabularMLP,Train,599,9.710708618164062
feature selected,PyTorch_TabularMLP,Train,232,8.734931945800781
feature selected,PyTorch_TabularMLP,Train,559,18.102596282958984
feature selected,PyTorch_TabularMLP,Train,593,6.353691101074219
feature selected,PyTorch_TabularMLP,Train,373,156.5588379
feature selected,PyTorch_TabularMLP,Train,411,2.2711830139160156
feature selected,PyTorch_TabularMLP,Train,667,12.172500610351562
feature selected,PyTorch_TabularMLP,Train,64,79.91661071777344
feature selected,PyTorch_TabularMLP,Train,126,9.904243469238281
feature selected,PyTorch_TabularMLP,Train,170,7.035160064697266
feature selected,PyTorch_TabularMLP,Train,156,57.38507080078125
feature selected,PyTorch_TabularMLP,Train,32,131.19049072265625
feature selected,PyTorch_TabularMLP,Train,554,23.3717041
feature selected,PyTorch_TabularMLP,Train,310,187.02517700195312
feature selected,PyTorch_TabularMLP,Train,555,24.301252365112305
feature selected,PyTorch_TabularMLP,Train,566,101.21624755859375
feature selected,PyTorch_TabularMLP,Train,9,189.13174438476562
feature selected,PyTorch_TabularMLP,Train,648,11.812583923339844
feature selected,PyTorch_TabularMLP,Train,610,188.9702148
feature selected,PyTorch_TabularMLP,Train,139,5.706459045410156
feature selected,PyTorch_TabularMLP,Train,306,212.22879028320312
feature selected,PyTorch_TabularMLP,Train,428,2.8096466064453125
feature selected,PyTorch_TabularMLP,Train,551,20.561542510986328
feature selected,PyTorch_TabularMLP,Train,53,73.01438141
feature selected,PyTorch_TabularMLP,Train,393,232.73092651367188
feature selected,PyTorch_TabularMLP,Train,338,2.1889419555664062
feature selected,PyTorch_TabularMLP,Train,595,7.109161376953125
feature selected,PyTorch_TabularMLP,Train,381,204.66476440429688
feature selected,PyTorch_TabularMLP,Train,607,187.02572631835938
feature selected,PyTorch_TabularMLP,Train,71,8.716236114501953
feature selected,PyTorch_TabularMLP,Train,320,9.239654541015625
feature selected,PyTorch_TabularMLP,Train,313,114.93959045410156
feature selected,PyTorch_TabularMLP,Train,451,2.8178977966308594
feature selected,PyTorch_TabularMLP,Train,530,0.6554527282714844
feature selected,PyTorch_TabularMLP,Train,162,2.8772506713867188
feature selected,PyTorch_TabularMLP,Train,144,6.178901672363281
feature selected,PyTorch_TabularMLP,Train,65,78.92898559570312
feature selected,PyTorch_TabularMLP,Train,513,0.9955558776855469
feature selected,PyTorch_TabularMLP,Train,590,3.9508285522460938
feature selected,PyTorch_TabularMLP,Train,167,3.598827362060547
feature selected,PyTorch_TabularMLP,Train,153,7.687438965
feature selected,PyTorch_TabularMLP,Train,67,71.66179656982422
feature selected,PyTorch_TabularMLP,Train,10,189.43804931640625
feature selected,PyTorch_TabularMLP,Train,576,195.93804931640625
feature selected,PyTorch_TabularMLP,Train,422,2.373279571533203
feature selected,PyTorch_TabularMLP,Train,309,192.15615844726562
feature selected,PyTorch_TabularMLP,Train,348,8.192523956298828
