data,algorithm,split,source_row,y_pred
C2,ExtraTreesRegressor,Train,330,9
C2,ExtraTreesRegressor,Train,365,3.4934
C2,ExtraTreesRegressor,Train,433,0.25
C2,ExtraTreesRegressor,Train,489,0.7188
C2,ExtraTreesRegressor,Train,363,5.2402
C2,ExtraTreesRegressor,Train,70,30
C2,ExtraTreesRegressor,Train,499,0.878
C2,ExtraTreesRegressor,Train,36,171.4973
C2,ExtraTreesRegressor,Train,211,143.58
C2,ExtraTreesRegressor,Train,118,11.7251
C2,ExtraTreesRegressor,Train,619,2.2624
C2,ExtraTreesRegressor,Train,179,47.5037
C2,ExtraTreesRegressor,Train,573,120.9294
C2,ExtraTreesRegressor,Train,86,12.286
C2,ExtraTreesRegressor,Train,661,12.93
C2,ExtraTreesRegressor,Train,79,62.9884
C2,ExtraTreesRegressor,Train,143,7.4165
C2,ExtraTreesRegressor,Train,524,1.2789
C2,ExtraTreesRegressor,Train,380,249.1342
C2,ExtraTreesRegressor,Train,423,3.4215
C2,ExtraTreesRegressor,Train,357,13.1703
C2,ExtraTreesRegressor,Train,184,3.8774
C2,ExtraTreesRegressor,Train,352,10.1342
C2,ExtraTreesRegressor,Train,492,-0.0488
C2,ExtraTreesRegressor,Train,152,8.0988
C2,ExtraTreesRegressor,Train,73,2
C2,ExtraTreesRegressor,Train,289,14.2
C2,ExtraTreesRegressor,Train,16,187.171
C2,ExtraTreesRegressor,Train,273,16.5508
C2,ExtraTreesRegressor,Train,542,1.0405
C2,ExtraTreesRegressor,Train,487,0.6573
C2,ExtraTreesRegressor,Train,629,162.4434
C2,ExtraTreesRegressor,Train,261,48
C2,ExtraTreesRegressor,Train,122,12.04355
C2,ExtraTreesRegressor,Train,335,0.1123
C2,ExtraTreesRegressor,Train,417,2.7813
C2,ExtraTreesRegressor,Train,578,199.8271
C2,ExtraTreesRegressor,Train,587,207.3981
C2,ExtraTreesRegressor,Train,414,2.5938
C2,ExtraTreesRegressor,Train,251,34
C2,ExtraTreesRegressor,Train,662,9.42
C2,ExtraTreesRegressor,Train,235,0
C2,ExtraTreesRegressor,Train,374,151.0303
C2,ExtraTreesRegressor,Train,326,8.6
C2,ExtraTreesRegressor,Train,281,30.1344
C2,ExtraTreesRegressor,Train,620,4.0724
C2,ExtraTreesRegressor,Train,90,20.1088
C2,ExtraTreesRegressor,Train,419,0.2975
C2,ExtraTreesRegressor,Train,453,2.7841
C2,ExtraTreesRegressor,Train,592,3.7292
C2,ExtraTreesRegressor,Train,479,0.0833
C2,ExtraTreesRegressor,Train,562,19.9007
C2,ExtraTreesRegressor,Train,618,33.9367
C2,ExtraTreesRegressor,Train,133,7.91885
C2,ExtraTreesRegressor,Train,483,0.4379
C2,ExtraTreesRegressor,Train,391,261.2554
C2,ExtraTreesRegressor,Train,18,180.7351
C2,ExtraTreesRegressor,Train,396,160.5788
C2,ExtraTreesRegressor,Train,355,10.9333
C2,ExtraTreesRegressor,Train,636,202.2624
C2,ExtraTreesRegressor,Train,547,3.3719
C2,ExtraTreesRegressor,Train,204,5.4272
C2,ExtraTreesRegressor,Train,468,1.1613
C2,ExtraTreesRegressor,Train,561,19.9005
C2,ExtraTreesRegressor,Train,183,56.7066
C2,ExtraTreesRegressor,Train,159,90.713
C2,ExtraTreesRegressor,Train,117,13.7027
C2,ExtraTreesRegressor,Train,394,179.8701
C2,ExtraTreesRegressor,Train,527,-0.1319
C2,ExtraTreesRegressor,Train,371,7.3913
C2,ExtraTreesRegressor,Train,333,8.2
C2,ExtraTreesRegressor,Train,45,77.8966
C2,ExtraTreesRegressor,Train,327,8.9
C2,ExtraTreesRegressor,Train,536,1.1869
C2,ExtraTreesRegressor,Train,671,5.4793
C2,ExtraTreesRegressor,Train,623,4.9773
C2,ExtraTreesRegressor,Train,221,16.71325571
C2,ExtraTreesRegressor,Train,512,1.0682
C2,ExtraTreesRegressor,Train,206,31.2926
C2,ExtraTreesRegressor,Train,612,190.7779
C2,ExtraTreesRegressor,Train,466,0.2074
C2,ExtraTreesRegressor,Train,346,11.1176
C2,ExtraTreesRegressor,Train,233,0
C2,ExtraTreesRegressor,Train,532,0.9231
C2,ExtraTreesRegressor,Train,370,10.8696
C2,ExtraTreesRegressor,Train,475,2.6613
C2,ExtraTreesRegressor,Train,87,17.4132
C2,ExtraTreesRegressor,Train,534,1.088
C2,ExtraTreesRegressor,Train,302,0
C2,ExtraTreesRegressor,Train,665,9.5675
C2,ExtraTreesRegressor,Train,314,80
C2,ExtraTreesRegressor,Train,219,144.8177
C2,ExtraTreesRegressor,Train,537,1.1935
C2,ExtraTreesRegressor,Train,142,6.9943
C2,ExtraTreesRegressor,Train,388,191.9913
C2,ExtraTreesRegressor,Train,465,0.6823
C2,ExtraTreesRegressor,Train,588,208.3905
C2,ExtraTreesRegressor,Train,108,16.7484
C2,ExtraTreesRegressor,Train,40,187.7603
C2,ExtraTreesRegressor,Train,14,175.7096
C2,ExtraTreesRegressor,Train,322,9.599619048
C2,ExtraTreesRegressor,Train,438,0.7813
C2,ExtraTreesRegressor,Train,622,4.5249
C2,ExtraTreesRegressor,Train,440,0.8125
C2,ExtraTreesRegressor,Train,384,246.5368
C2,ExtraTreesRegressor,Train,185,19.2773
C2,ExtraTreesRegressor,Train,192,60.0842
C2,ExtraTreesRegressor,Train,105,13.9905
C2,ExtraTreesRegressor,Train,223,60.2934
C2,ExtraTreesRegressor,Train,581,202.7626
C2,ExtraTreesRegressor,Train,30,182.6244
C2,ExtraTreesRegressor,Train,262,43
C2,ExtraTreesRegressor,Train,116,12.2315
C2,ExtraTreesRegressor,Train,550,18.5644
C2,ExtraTreesRegressor,Train,401,222.5413
C2,ExtraTreesRegressor,Train,34,143.7129
C2,ExtraTreesRegressor,Train,269,14.1204
C2,ExtraTreesRegressor,Train,257,60.2602
C2,ExtraTreesRegressor,Train,408,0.525
C2,ExtraTreesRegressor,Train,43,35.8031
C2,ExtraTreesRegressor,Train,517,0.4426
C2,ExtraTreesRegressor,Train,247,11
C2,ExtraTreesRegressor,Train,529,0.3956
C2,ExtraTreesRegressor,Train,97,12.9034
C2,ExtraTreesRegressor,Train,655,5.0188
C2,ExtraTreesRegressor,Train,584,203.5592
C2,ExtraTreesRegressor,Train,462,0.6512
C2,ExtraTreesRegressor,Train,637,206.7873
C2,ExtraTreesRegressor,Train,557,24.7571
C2,ExtraTreesRegressor,Train,443,1.008
C2,ExtraTreesRegressor,Train,640,5.4298
C2,ExtraTreesRegressor,Train,301,99
C2,ExtraTreesRegressor,Train,398,189.0305
C2,ExtraTreesRegressor,Train,377,31.8134
C2,ExtraTreesRegressor,Train,297,205
C2,ExtraTreesRegressor,Train,230,0
C2,ExtraTreesRegressor,Train,201,88.117
C2,ExtraTreesRegressor,Train,454,-0.0311
C2,ExtraTreesRegressor,Train,589,209.3641
C2,ExtraTreesRegressor,Train,378,235.2814
C2,ExtraTreesRegressor,Train,186,46.1627
C2,ExtraTreesRegressor,Train,456,0.0318
C2,ExtraTreesRegressor,Train,254,22
C2,ExtraTreesRegressor,Train,498,0.7805
C2,ExtraTreesRegressor,Train,614,28.5068
C2,ExtraTreesRegressor,Train,564,19.9019
C2,ExtraTreesRegressor,Train,386,265.5844
C2,ExtraTreesRegressor,Train,459,0.3721
C2,ExtraTreesRegressor,Train,295,225
C2,ExtraTreesRegressor,Train,450,2.74
C2,ExtraTreesRegressor,Train,339,0.1497
C2,ExtraTreesRegressor,Train,23,185.6084
C2,ExtraTreesRegressor,Train,345,10.63005
C2,ExtraTreesRegressor,Train,342,3.5187
C2,ExtraTreesRegressor,Train,102,14.3145
C2,ExtraTreesRegressor,Train,658,13.7265
C2,ExtraTreesRegressor,Train,266,9.2885
C2,ExtraTreesRegressor,Train,202,105.5386
C2,ExtraTreesRegressor,Train,33,75
C2,ExtraTreesRegressor,Train,672,7.9032
C2,ExtraTreesRegressor,Train,577,199.826
C2,ExtraTreesRegressor,Train,112,2
C2,ExtraTreesRegressor,Train,94,12.6758
C2,ExtraTreesRegressor,Train,47,100.5808
C2,ExtraTreesRegressor,Train,26,184.3807
C2,ExtraTreesRegressor,Train,552,21.0401
C2,ExtraTreesRegressor,Train,317,9.69947619
C2,ExtraTreesRegressor,Train,128,10.5788
C2,ExtraTreesRegressor,Train,198,31.03574305
C2,ExtraTreesRegressor,Train,354,10.8798
C2,ExtraTreesRegressor,Train,37,175.4161
C2,ExtraTreesRegressor,Train,193,82.2821
C2,ExtraTreesRegressor,Train,88,17.5699
C2,ExtraTreesRegressor,Train,275,15.5572
C2,ExtraTreesRegressor,Train,111,5
C2,ExtraTreesRegressor,Train,268,12.5684
C2,ExtraTreesRegressor,Train,267,11.5498
C2,ExtraTreesRegressor,Train,20,37.4042
C2,ExtraTreesRegressor,Train,312,148
C2,ExtraTreesRegressor,Train,3,45.9523
C2,ExtraTreesRegressor,Train,402,229.0834
C2,ExtraTreesRegressor,Train,344,8.8717
C2,ExtraTreesRegressor,Train,644,6.7873
C2,ExtraTreesRegressor,Train,120,12.3402
C2,ExtraTreesRegressor,Train,359,11.4585
C2,ExtraTreesRegressor,Train,364,4.7511
C2,ExtraTreesRegressor,Train,83,4.2137
C2,ExtraTreesRegressor,Train,519,0.7869
C2,ExtraTreesRegressor,Train,231,0
C2,ExtraTreesRegressor,Train,141,6.4234
C2,ExtraTreesRegressor,Train,410,1.375
C2,ExtraTreesRegressor,Train,279,28.4955
C2,ExtraTreesRegressor,Train,228,0
C2,ExtraTreesRegressor,Train,224,79.7532
C2,ExtraTreesRegressor,Train,95,19.3671
C2,ExtraTreesRegressor,Train,248,25.8305
C2,ExtraTreesRegressor,Train,31,145
C2,ExtraTreesRegressor,Train,81,56.3548
C2,ExtraTreesRegressor,Train,568,114.8951
C2,ExtraTreesRegressor,Train,553,23.5149
C2,ExtraTreesRegressor,Train,449,2.736
C2,ExtraTreesRegressor,Train,387,240.4761
C2,ExtraTreesRegressor,Train,174,9.5591
C2,ExtraTreesRegressor,Train,630,175.1131
C2,ExtraTreesRegressor,Train,240,18
C2,ExtraTreesRegressor,Train,358,13.9039
C2,ExtraTreesRegressor,Train,19,182.1148
C2,ExtraTreesRegressor,Train,645,8.5973
C2,ExtraTreesRegressor,Train,189,16.76794148
C2,ExtraTreesRegressor,Train,643,8.5973
C2,ExtraTreesRegressor,Train,63,73.8302
C2,ExtraTreesRegressor,Train,205,25.8305
C2,ExtraTreesRegressor,Train,325,8.8
C2,ExtraTreesRegressor,Train,329,9.200190476
C2,ExtraTreesRegressor,Train,368,15.2174
C2,ExtraTreesRegressor,Train,321,9.599619048
C2,ExtraTreesRegressor,Train,565,19.9022
C2,ExtraTreesRegressor,Train,77,62.9884
C2,ExtraTreesRegressor,Train,674,4.8387
C2,ExtraTreesRegressor,Train,190,31.03574305
C2,ExtraTreesRegressor,Train,546,3.124
C2,ExtraTreesRegressor,Train,580,201.6556
C2,ExtraTreesRegressor,Train,328,9.399904762
C2,ExtraTreesRegressor,Train,343,6.4011
C2,ExtraTreesRegressor,Train,324,8.001904762
C2,ExtraTreesRegressor,Train,35,163.7025
C2,ExtraTreesRegressor,Train,657,12.7399
C2,ExtraTreesRegressor,Train,400,213.0824
C2,ExtraTreesRegressor,Train,298,198
C2,ExtraTreesRegressor,Train,509,0.8453
C2,ExtraTreesRegressor,Train,426,4.4132
C2,ExtraTreesRegressor,Train,119,13.7934
C2,ExtraTreesRegressor,Train,642,7.6923
C2,ExtraTreesRegressor,Train,74,53.0534
C2,ExtraTreesRegressor,Train,602,10.7843
C2,ExtraTreesRegressor,Train,574,177.8478
C2,ExtraTreesRegressor,Train,106,15.3742
C2,ExtraTreesRegressor,Test,458,0.297187
C2,ExtraTreesRegressor,Test,641,7.095106857
C2,ExtraTreesRegressor,Test,318,9.663161619
C2,ExtraTreesRegressor,Test,436,0.655831571
C2,ExtraTreesRegressor,Test,283,16.31489229
C2,ExtraTreesRegressor,Test,24,185.4971887
C2,ExtraTreesRegressor,Test,473,2.466943286
C2,ExtraTreesRegressor,Test,29,172.4308226
C2,ExtraTreesRegressor,Test,282,16.87704757
C2,ExtraTreesRegressor,Test,362,6.540618
C2,ExtraTreesRegressor,Test,104,15.38734429
C2,ExtraTreesRegressor,Test,617,33.81972757
C2,ExtraTreesRegressor,Test,229,0.037629429
C2,ExtraTreesRegressor,Test,404,247.1202936
C2,ExtraTreesRegressor,Test,209,92.64915857
C2,ExtraTreesRegressor,Test,613,190.4743917
C2,ExtraTreesRegressor,Test,621,5.416758143
C2,ExtraTreesRegressor,Test,604,11.04533786
C2,ExtraTreesRegressor,Test,659,14.29134757
C2,ExtraTreesRegressor,Test,600,9.857207429
C2,ExtraTreesRegressor,Test,670,5.060372714
C2,ExtraTreesRegressor,Test,526,-0.119322429
C2,ExtraTreesRegressor,Test,115,12.33107243
C2,ExtraTreesRegressor,Test,635,188.4704551
C2,ExtraTreesRegressor,Test,434,0.400072429
C2,ExtraTreesRegressor,Test,59,67.04107
C2,ExtraTreesRegressor,Test,503,0.319427429
C2,ExtraTreesRegressor,Test,631,182.7469619
C2,ExtraTreesRegressor,Test,270,14.61197414
C2,ExtraTreesRegressor,Test,259,50.55826757
C2,ExtraTreesRegressor,Test,625,118.7930373
C2,ExtraTreesRegressor,Test,367,13.61846843
C2,ExtraTreesRegressor,Test,336,0.132694143
C2,ExtraTreesRegressor,Test,226,131.7922687
C2,ExtraTreesRegressor,Test,477,2.286791286
C2,ExtraTreesRegressor,Test,181,17.33998657
C2,ExtraTreesRegressor,Test,427,4.262736429
C2,ExtraTreesRegressor,Test,294,236.4291617
C2,ExtraTreesRegressor,Test,8,198.3145006
C2,ExtraTreesRegressor,Test,238,0.063149571
C2,ExtraTreesRegressor,Test,533,1.141856143
C2,ExtraTreesRegressor,Test,586,205.8338664
C2,ExtraTreesRegressor,Test,160,93.01335371
C2,ExtraTreesRegressor,Test,505,0.388941857
C2,ExtraTreesRegressor,Test,272,15.596
C2,ExtraTreesRegressor,Test,12,62.37938243
C2,ExtraTreesRegressor,Test,598,9.594707143
C2,ExtraTreesRegressor,Test,138,4.6607
C2,ExtraTreesRegressor,Test,652,173.5952843
C2,ExtraTreesRegressor,Test,485,0.550743857
C2,ExtraTreesRegressor,Test,646,10.82078386
C2,ExtraTreesRegressor,Test,583,202.8243527
C2,ExtraTreesRegressor,Test,200,58.76602057
C2,ExtraTreesRegressor,Test,237,0.063149571
C2,ExtraTreesRegressor,Test,591,3.842484286
C2,ExtraTreesRegressor,Test,265,25.76571429
C2,ExtraTreesRegressor,Test,76,58.54630343
C2,ExtraTreesRegressor,Test,57,71.37127943
C2,ExtraTreesRegressor,Test,307,185.9851413
C2,ExtraTreesRegressor,Test,46,43.67560943
C2,ExtraTreesRegressor,Test,447,2.041917143
C2,ExtraTreesRegressor,Test,481,0.201992
C2,ExtraTreesRegressor,Test,597,4.753862857
C2,ExtraTreesRegressor,Test,520,0.875898429
C2,ExtraTreesRegressor,Test,148,7.598333571
C2,ExtraTreesRegressor,Test,412,2.237439857
C2,ExtraTreesRegressor,Test,246,14.20285714
C2,ExtraTreesRegressor,Test,255,21.45142857
C2,ExtraTreesRegressor,Test,575,186.2090856
C2,ExtraTreesRegressor,Test,114,12.84472186
C2,ExtraTreesRegressor,Test,441,1.240670429
C2,ExtraTreesRegressor,Test,405,266.4130943
C2,ExtraTreesRegressor,Test,278,18.21851886
C2,ExtraTreesRegressor,Test,430,0.133453
C2,ExtraTreesRegressor,Test,490,-0.032239143
C2,ExtraTreesRegressor,Test,608,189.26196
C2,ExtraTreesRegressor,Test,199,46.30024857
C2,ExtraTreesRegressor,Test,353,10.46865486
C2,ExtraTreesRegressor,Test,673,6.792581857
C2,ExtraTreesRegressor,Test,135,3.570537143
C2,ExtraTreesRegressor,Test,130,16.13555957
C2,ExtraTreesRegressor,Test,147,7.520748
C2,ExtraTreesRegressor,Test,340,1.938639143
C2,ExtraTreesRegressor,Test,493,0.046287
C2,ExtraTreesRegressor,Test,521,1.009447286
C2,ExtraTreesRegressor,Test,435,0.519950571
C2,ExtraTreesRegressor,Test,38,178.1942709
C2,ExtraTreesRegressor,Test,571,120.6265557
C2,ExtraTreesRegressor,Test,256,18.89571429
C2,ExtraTreesRegressor,Test,496,0.552312
C2,ExtraTreesRegressor,Test,601,10.27843829
C2,ExtraTreesRegressor,Test,173,9.243678286
C2,ExtraTreesRegressor,Test,212,12.691772
C2,ExtraTreesRegressor,Test,311,152.1120026
C2,ExtraTreesRegressor,Test,249,29.62423571
C2,ExtraTreesRegressor,Test,131,11.95615557
C2,ExtraTreesRegressor,Test,647,11.193072
C2,ExtraTreesRegressor,Test,579,200.7364929
C2,ExtraTreesRegressor,Test,239,5.4272
C2,ExtraTreesRegressor,Test,171,6.820405714
C2,ExtraTreesRegressor,Test,244,17.52071429
C2,ExtraTreesRegressor,Test,334,8.245816714
C2,ExtraTreesRegressor,Test,89,18.22445414
C2,ExtraTreesRegressor,Test,137,2.4124
C2,ExtraTreesRegressor,Test,107,15.33334
C2,ExtraTreesRegressor,Test,376,86.14583657
C2,ExtraTreesRegressor,Test,91,6.543123571
C2,ExtraTreesRegressor,Test,25,185.2262013
C2,ExtraTreesRegressor,Test,319,9.627047619
C2,ExtraTreesRegressor,Test,72,7.157142857
C2,ExtraTreesRegressor,Test,164,2.126898
C2,ExtraTreesRegressor,Test,49,98.46319671
C2,ExtraTreesRegressor,Test,395,156.0983027
C2,ExtraTreesRegressor,Test,650,155.1365323
C2,ExtraTreesRegressor,Test,149,7.699702286
C2,ExtraTreesRegressor,Test,242,21.36857143
C2,ExtraTreesRegressor,Test,429,4.138266286
C2,ExtraTreesRegressor,Test,166,2.902582143
C2,ExtraTreesRegressor,Test,515,0.217869143
C2,ExtraTreesRegressor,Test,271,15.07992143
C2,ExtraTreesRegressor,Test,292,249.4314286
C2,ExtraTreesRegressor,Test,491,-0.029177
C2,ExtraTreesRegressor,Test,100,10.03252571
C2,ExtraTreesRegressor,Test,39,182.1590519
C2,ExtraTreesRegressor,Test,145,7.471549429
C2,ExtraTreesRegressor,Test,549,2.811424857
C2,ExtraTreesRegressor,Test,227,138.9488071
C2,ExtraTreesRegressor,Test,615,30.466589
C2,ExtraTreesRegressor,Test,502,0.304098571
C2,ExtraTreesRegressor,Test,420,0.843127429
C2,ExtraTreesRegressor,Test,476,2.403662
C2,ExtraTreesRegressor,Test,372,155.998886
C2,ExtraTreesRegressor,Test,151,7.909944
C2,ExtraTreesRegressor,Test,68,57.88918857
C2,ExtraTreesRegressor,Test,556,24.75489857
C2,PyTorch_TabularMLP,Train,424,3.6195755
C2,PyTorch_TabularMLP,Train,146,6.780136108
C2,PyTorch_TabularMLP,Train,93,13.22397232
C2,PyTorch_TabularMLP,Train,323,10.49850082
C2,PyTorch_TabularMLP,Train,539,4.024002075
C2,PyTorch_TabularMLP,Train,99,17.536129
C2,PyTorch_TabularMLP,Train,92,12.91483307
C2,PyTorch_TabularMLP,Train,28,183.3126526
C2,PyTorch_TabularMLP,Train,258,55.70569611
C2,PyTorch_TabularMLP,Train,632,182.2958069
C2,PyTorch_TabularMLP,Train,366,12.81853104
C2,PyTorch_TabularMLP,Train,150,7.801200867
C2,PyTorch_TabularMLP,Train,572,117.8012848
C2,PyTorch_TabularMLP,Train,638,199.3652039
C2,PyTorch_TabularMLP,Train,421,3.574943542
C2,PyTorch_TabularMLP,Train,27,182.7986145
C2,PyTorch_TabularMLP,Train,50,107.2240906
C2,PyTorch_TabularMLP,Train,286,21.79398346
C2,PyTorch_TabularMLP,Train,213,24.70040703
C2,PyTorch_TabularMLP,Train,445,3.083717346
C2,PyTorch_TabularMLP,Train,252,28.71446037
C2,PyTorch_TabularMLP,Train,85,13.8343811
C2,PyTorch_TabularMLP,Train,461,3.182220459
C2,PyTorch_TabularMLP,Train,455,3.37374115
C2,PyTorch_TabularMLP,Train,375,134.1633759
C2,PyTorch_TabularMLP,Train,210,120.44487
C2,PyTorch_TabularMLP,Train,290,12.07266235
C2,PyTorch_TabularMLP,Train,15,180.8201904
C2,PyTorch_TabularMLP,Train,535,2.531848907
C2,PyTorch_TabularMLP,Train,596,6.312774658
C2,PyTorch_TabularMLP,Train,514,4.591567993
C2,PyTorch_TabularMLP,Train,651,168.3058319
C2,PyTorch_TabularMLP,Train,62,61.54237747
C2,PyTorch_TabularMLP,Train,58,86.32230377
C2,PyTorch_TabularMLP,Train,78,64.5560379
C2,PyTorch_TabularMLP,Train,274,18.37244415
C2,PyTorch_TabularMLP,Train,418,3.577373505
C2,PyTorch_TabularMLP,Train,522,3.03578186
C2,PyTorch_TabularMLP,Train,516,3.472789764
C2,PyTorch_TabularMLP,Train,633,185.9222717
C2,PyTorch_TabularMLP,Train,656,10.05559921
C2,PyTorch_TabularMLP,Train,431,3.050769806
C2,PyTorch_TabularMLP,Train,51,49.70596695
C2,PyTorch_TabularMLP,Train,497,2.668170929
C2,PyTorch_TabularMLP,Train,425,3.626094818
C2,PyTorch_TabularMLP,Train,331,10.52719879
C2,PyTorch_TabularMLP,Train,413,3.659801483
C2,PyTorch_TabularMLP,Train,109,17.89125824
C2,PyTorch_TabularMLP,Train,42,184.7755127
C2,PyTorch_TabularMLP,Train,75,60.56251907
C2,PyTorch_TabularMLP,Train,432,2.993312836
C2,PyTorch_TabularMLP,Train,626,122.0637131
C2,PyTorch_TabularMLP,Train,480,2.544387817
C2,PyTorch_TabularMLP,Train,222,37.25504684
C2,PyTorch_TabularMLP,Train,442,3.995075226
C2,PyTorch_TabularMLP,Train,460,3.187824249
C2,PyTorch_TabularMLP,Train,21,97.91113281
C2,PyTorch_TabularMLP,Train,55,71.73191833
C2,PyTorch_TabularMLP,Train,291,236.8961487
C2,PyTorch_TabularMLP,Train,217,116.9786301
C2,PyTorch_TabularMLP,Train,392,245.1270752
C2,PyTorch_TabularMLP,Train,544,3.781032562
C2,PyTorch_TabularMLP,Train,203,125.3115997
C2,PyTorch_TabularMLP,Train,305,192.7081604
C2,PyTorch_TabularMLP,Train,664,11.47271729
C2,PyTorch_TabularMLP,Train,558,14.27649689
C2,PyTorch_TabularMLP,Train,113,6.791236877
C2,PyTorch_TabularMLP,Train,188,18.07078171
C2,PyTorch_TabularMLP,Train,220,10.56640625
C2,PyTorch_TabularMLP,Train,80,67.47848511
C2,PyTorch_TabularMLP,Train,383,54.3121109
C2,PyTorch_TabularMLP,Train,41,183.321228
C2,PyTorch_TabularMLP,Train,654,5.476112366
C2,PyTorch_TabularMLP,Train,548,3.91910553
C2,PyTorch_TabularMLP,Train,484,2.633728027
C2,PyTorch_TabularMLP,Train,17,182.5621643
C2,PyTorch_TabularMLP,Train,123,7.080135345
C2,PyTorch_TabularMLP,Train,132,7.341094971
C2,PyTorch_TabularMLP,Train,341,9.752746582
C2,PyTorch_TabularMLP,Train,511,2.323955536
C2,PyTorch_TabularMLP,Train,482,2.605991364
C2,PyTorch_TabularMLP,Train,48,90.92585754
C2,PyTorch_TabularMLP,Train,349,9.346221924
C2,PyTorch_TabularMLP,Train,494,2.636692047
C2,PyTorch_TabularMLP,Train,304,198.2221069
C2,PyTorch_TabularMLP,Train,525,4.320713043
C2,PyTorch_TabularMLP,Train,308,183.2486572
C2,PyTorch_TabularMLP,Train,4,92.67913818
C2,PyTorch_TabularMLP,Train,437,2.954715729
C2,PyTorch_TabularMLP,Train,531,2.955993652
C2,PyTorch_TabularMLP,Train,165,5.174404144
C2,PyTorch_TabularMLP,Train,474,3.468025208
C2,PyTorch_TabularMLP,Train,409,3.606864929
C2,PyTorch_TabularMLP,Train,627,122.3824844
C2,PyTorch_TabularMLP,Train,567,111.5872955
C2,PyTorch_TabularMLP,Train,280,25.71725464
C2,PyTorch_TabularMLP,Train,82,63.87477875
C2,PyTorch_TabularMLP,Train,605,9.534637451
C2,PyTorch_TabularMLP,Train,350,10.09671783
C2,PyTorch_TabularMLP,Train,470,3.47303009
C2,PyTorch_TabularMLP,Train,446,3.059776306
C2,PyTorch_TabularMLP,Train,541,3.875865936
C2,PyTorch_TabularMLP,Train,96,15.03836441
C2,PyTorch_TabularMLP,Train,444,3.118156433
C2,PyTorch_TabularMLP,Train,154,30.64982033
C2,PyTorch_TabularMLP,Train,582,189.6358948
C2,PyTorch_TabularMLP,Train,140,6.437728882
C2,PyTorch_TabularMLP,Train,125,8.885227203
C2,PyTorch_TabularMLP,Train,60,27.68224907
C2,PyTorch_TabularMLP,Train,52,52.49005127
C2,PyTorch_TabularMLP,Train,560,17.38419724
C2,PyTorch_TabularMLP,Train,225,120.8091354
C2,PyTorch_TabularMLP,Train,287,19.87791061
C2,PyTorch_TabularMLP,Train,403,242.2674866
C2,PyTorch_TabularMLP,Train,158,77.31716156
C2,PyTorch_TabularMLP,Train,389,55.06591034
C2,PyTorch_TabularMLP,Train,250,34.92356873
C2,PyTorch_TabularMLP,Train,361,8.770954132
C2,PyTorch_TabularMLP,Train,234,5.918323517
C2,PyTorch_TabularMLP,Train,457,3.25674057
C2,PyTorch_TabularMLP,Train,66,64.01164246
C2,PyTorch_TabularMLP,Train,523,2.945625305
C2,PyTorch_TabularMLP,Train,639,5.436569214
C2,PyTorch_TabularMLP,Train,390,244.8382263
C2,PyTorch_TabularMLP,Train,369,11.14554596
C2,PyTorch_TabularMLP,Train,360,11.76844788
C2,PyTorch_TabularMLP,Train,215,55.71125031
C2,PyTorch_TabularMLP,Train,98,16.55057526
C2,PyTorch_TabularMLP,Train,207,53.1987648
C2,PyTorch_TabularMLP,Train,464,3.28377533
C2,PyTorch_TabularMLP,Train,208,72.59170532
C2,PyTorch_TabularMLP,Train,538,4.805721283
C2,PyTorch_TabularMLP,Train,276,16.61682129
C2,PyTorch_TabularMLP,Train,264,33.10903931
C2,PyTorch_TabularMLP,Train,214,36.86700439
C2,PyTorch_TabularMLP,Train,169,11.07079315
C2,PyTorch_TabularMLP,Train,668,12.27084732
C2,PyTorch_TabularMLP,Train,284,20.10086823
C2,PyTorch_TabularMLP,Train,168,5.149715424
C2,PyTorch_TabularMLP,Train,293,232.5873718
C2,PyTorch_TabularMLP,Train,448,3.055740356
C2,PyTorch_TabularMLP,Train,599,9.828502655
C2,PyTorch_TabularMLP,Train,232,9.879196167
C2,PyTorch_TabularMLP,Train,559,16.98781586
C2,PyTorch_TabularMLP,Train,593,6.164447784
C2,PyTorch_TabularMLP,Train,373,146.658905
C2,PyTorch_TabularMLP,Train,411,3.643474579
C2,PyTorch_TabularMLP,Train,667,12.22049332
C2,PyTorch_TabularMLP,Train,64,63.66254425
C2,PyTorch_TabularMLP,Train,126,10.51142502
C2,PyTorch_TabularMLP,Train,170,11.97605515
C2,PyTorch_TabularMLP,Train,156,39.83675385
C2,PyTorch_TabularMLP,Train,32,116.9360809
C2,PyTorch_TabularMLP,Train,554,24.34425354
C2,PyTorch_TabularMLP,Train,310,154.3988037
C2,PyTorch_TabularMLP,Train,555,24.61181259
C2,PyTorch_TabularMLP,Train,566,104.3975525
C2,PyTorch_TabularMLP,Train,9,187.7350159
C2,PyTorch_TabularMLP,Train,648,9.973239899
C2,PyTorch_TabularMLP,Train,610,186.8922424
C2,PyTorch_TabularMLP,Train,139,6.409000397
C2,PyTorch_TabularMLP,Train,306,189.0948792
C2,PyTorch_TabularMLP,Train,428,3.767215729
C2,PyTorch_TabularMLP,Train,551,23.32916641
C2,PyTorch_TabularMLP,Train,53,58.55973053
C2,PyTorch_TabularMLP,Train,393,244.2994995
C2,PyTorch_TabularMLP,Train,338,4.813179016
C2,PyTorch_TabularMLP,Train,595,6.279987335
C2,PyTorch_TabularMLP,Train,381,235.3816833
C2,PyTorch_TabularMLP,Train,607,185.4859009
C2,PyTorch_TabularMLP,Train,71,14.52771378
C2,PyTorch_TabularMLP,Train,320,11.1405983
